sigma,NBBg_R,NBBg_a,NBBg_kD,NBBg_kE
0,3.19842126,0.004045563,0.537797315,562.426431
0,2.613913867,0.003728046,1.427894149,43.17997275
0,2.59036025,0.003599694,1.005499545,29.53941421
0,2.724688923,0.003932958,0.756406022,41.07934614
0,2.490561183,0.003931164,1.788428767,38.86010209
0,2.364157076,0.003523325,2.546028916,21.19199403
0,2.799229308,0.004002669,0.940628814,24.52247728
0,2.622653723,0.003700209,1.657692382,45.44590974
0,2.555995024,0.003697546,1.415136448,25.15201669
0,2.393286019,0.003647205,0.852981563,55138.97705
0,3.126441587,0.00394452,0.518382847,30.85466106
0,2.840850213,0.003825242,0.697119557,52.11636152
0,2.890754454,0.004055288,2.199908293,25.95649354
0,2.813267752,0.003748733,0.74437996,58.80684403
0,2.734527976,0.003998091,1.106540709,58.17006256
0,2.653703523,0.003625017,1.088591209,23.5420797
0,2.677606343,0.003836962,0.734738286,68.41564809
0,2.705514317,0.003798222,0.444295191,81.82497548
0,2.543339889,0.003587777,0.91501731,26.42773134
0,2.64390765,0.003660758,0.58141347,1608.767755
0,2.602929264,0.003729157,0.801836626,41.95677188
0,2.646226687,0.003621424,0.503027155,57.81211261
0,2.733800208,0.003922931,0.526116547,21.87595199
0,2.310986644,0.003681852,1.319842553,17.10676169
0,2.754306213,0.003995327,1.111449849,116.3859294
0,2.684181111,0.004018967,1.105276325,50.9051731
0,2.684025229,0.003890379,0.979380798,47.53318951
0,2.989851642,0.003945244,1.875372759,57.6633578
0,2.186556888,0.003443216,1.695506774,45.3512582
0,2.505748579,0.00353604,3.606849932,14.16750343
0,2.320160046,0.003494908,1.133960872,21.68977241
0,2.519574957,0.003704599,1.337391839,52.31993507
0,2.520279178,0.003564335,1.710107735,47.19869508
0,2.302559899,0.003646869,3.332081201,28.9344151
0,2.441974886,0.00342079,1.019390985,71.5446728
0,2.820974554,0.003870029,0.954568579,69970.51766
0,2.622709517,0.003706227,0.979894619,22.15672917
0,2.82717919,0.003831571,0.652825413,61.18282897
0,2.481642768,0.003764216,0.915050142,29.34227386
0,2.724076701,0.003661847,1.824070283,20.33041437
0,2.587523421,0.003820325,5.691451498,24.94069636
0,2.639596337,0.003708263,1.049585986,22.29015886
0,2.389643552,0.003726054,1.111480987,22.23375198
0,2.360203579,0.003473287,1.396330807,22.26752663
0,2.638504892,0.003917413,1.005387549,23.16832744
0,2.608855116,0.003684755,2.850174288,28.2085988
0,2.838884664,0.003826379,1.431701363,43.71652554
0,2.661030573,0.003808298,0.885468672,58.2136625
0,2.485361305,0.003765456,2.435016151,15.5234322
0,2.759291515,0.003866877,0.97751834,22.13610277
0,2.672762731,0.003776951,5.6054118,13.35328726
0,2.727807494,0.003774394,3.291122792,38.03546366
0,2.734847635,0.003885513,1.148672935,27.10714909
0,2.791555915,0.003735248,1.368295989,27.41590148
0,2.721975237,0.003840987,1.454179468,31.50547777
0,2.591231999,0.003661726,0.770078561,34.09084299
0,2.485057823,0.003689157,1.065898418,48.89815904
0,2.981423147,0.003790813,0.787563349,101.1223176
0,2.628272776,0.003672049,1.427151664,22.90552518
0,2.702803708,0.003823223,1.365270436,69.87767992
0,2.957331057,0.003758128,0.862336784,255.3573045
0,2.598114905,0.003753743,2.8091907,43.23425735
0,2.522779584,0.00372162,0.782927781,28.83511634
0,2.722001125,0.00384164,4169.089223,30.37854993
0,2.85973888,0.003820372,6.353332595,13.20520731
0,2.658944329,0.003706043,1.707064261,17.37993587
0,3.078472991,0.003880512,0.984899196,54.29010422
0,2.59615176,0.003720494,2.048359067,22.47875892
0,2.653771111,0.003730291,0.769536267,35.26189911
0,2.90182384,0.004030851,0.646840454,27.69949299
0,2.201424209,0.003405011,0.600798416,271.4285876
0,2.275137161,0.003530305,4894.014744,16.79859001
0,2.747935248,0.003773444,1.289674447,36.85588481
0,2.860025458,0.004045472,1.270243129,35.3426549
0,2.484683666,0.003748152,2.881881935,21.92082945
0,2.632038967,0.003910084,3.641071276,53.86833716
0,2.867849597,0.003892976,0.703458427,45.9582095
0,2.385901194,0.003673419,1.911980731,28.54723639
0,2.408361053,0.00344967,0.871947778,79.04391492
0,2.569200614,0.003759071,1.112018092,33.0193456
0,2.911820553,0.003921516,2.338144986,19.41008044
0,2.680114337,0.003678945,1.391834711,18.18434466
0,2.538176786,0.003667517,1.182540723,20.36757296
0,2.842794082,0.003973728,1.016404709,344.2785191
0,2.486614504,0.003645242,0.926657668,17.71438999
0,2.596271491,0.00367324,1.799291326,29.55819047
0,2.98505734,0.003842558,1.540223728,30.8444917
0,2.660173257,0.003684408,2.773444398,103.3587027
0,2.722961762,0.003650652,1.347754884,26.02150977
0,2.475630221,0.003688656,1.726142925,57.20885519
0,2.71044427,0.003861507,1.282049979,62.29835907
0,2.969683677,0.003952722,0.527619537,17972.41997
0,2.628278209,0.00379147,5.341784623,20.42105993
0,2.66591811,0.003738727,2.403934846,30.89256581
0,2.664715103,0.003642422,0.438417311,110.3416454
0,2.743757098,0.00419833,1.247030513,21.14217081
0,2.859614963,0.00389605,0.492729515,364.0852402
0,2.705519993,0.003776336,1.449829402,35.35808245
0,2.769284674,0.003716315,0.823984463,39.65987981
0,2.731440535,0.003704255,0.831664201,162.4706736
0,2.547813699,0.003556289,0.671726182,52.05219646
0,2.554431971,0.003513362,742.7822073,19.3336512
0,2.666075056,0.003683881,1.177976258,23.10265065
0,2.261762881,0.003425857,1.149356318,28.78561653
0,2.718241679,0.003691224,0.560174638,58.50245139
0,2.406070734,0.003520136,3474.010471,13.21246632
0,2.754537753,0.003951482,0.899632009,92.68520094
0,2.613120635,0.00376526,1.137402216,19.32424737
0,2.596272212,0.003898336,1.972386215,22.41111275
0,2.635790266,0.003710358,1.559089083,20.8493887
0,2.756649857,0.003545377,1.347011706,27.84374512
0,2.413493551,0.003769959,1.486489632,34.69227143
0,2.489259813,0.003593094,0.628354414,34.77219001
0,2.507286191,0.003501159,1.615236742,260.2382934
0,2.865221758,0.003831269,0.913134417,14.45429034
0,2.338701868,0.003451054,1.00234569,40.95451975
0,2.644379183,0.003649429,1.405293849,21.84238313
0,2.584447465,0.003849937,1.470681928,34.19272707
0,2.381833349,0.003454861,0.545813767,18.91905343
0,3.03696875,0.004096506,0.519159636,107.4990688
0,2.665798157,0.003601395,1.328611358,43.14737496
0,2.821665903,0.003903767,1.730250624,55.85251638
0,2.619062786,0.00385895,0.990865269,27.17203807
0,2.780470366,0.003825727,1.084997402,32.97544092
0,2.350236769,0.00376791,1.262917798,28.03502048
0,2.672426407,0.003729011,1.555841749,27.37499786
0,2.595603404,0.003837253,0.947600546,24.71895369
0,2.714589464,0.003893252,0.914050921,33.87857883
0,2.586202357,0.003707645,0.985779182,22.68028173
0,2.749508585,0.003797873,0.642009184,51.86192287
0,2.698908216,0.003843216,2.312887015,26.8268012
0,2.607547827,0.003666776,0.745273797,23.1448192
0,2.466121513,0.003663841,1.071634429,87.69723034
0,2.482307202,0.003624592,1.489873342,34.13768535
0,2.506036767,0.003553201,0.991858838,22.63053265
0,2.714465938,0.004001439,0.815500777,35.43800384
0,2.431574447,0.003712831,1.071181006,28.00940658
0,2.498530223,0.003508163,1.144937384,31.8360445
0,2.719991475,0.003666705,0.942015143,46.18800504
0,2.622452605,0.003788739,1.889399269,30.95095212
0,2.605840174,0.003879834,3.078834567,16.18591983
0,2.631081457,0.003721234,0.864120647,17105.46474
0,2.380154215,0.003390218,1.32677893,394.2032432
0,2.686582924,0.003724254,1.125460229,52.78734167
0,2.535246222,0.003595408,8.437966979,33.250183
0,2.557090036,0.003627703,0.647318048,45.22368815
0,2.45224834,0.003651726,0.986658262,31.55125523
0,2.684388473,0.004032843,0.543997427,86.19148311
0,2.268868008,0.003480511,1.052890535,25.69635798
0,2.800665082,0.003822578,1.894138039,18.90902719
0,2.52070721,0.003580422,1.772008384,54.78135531
0,2.708807438,0.003777603,1.469850072,24.56549386
0,2.705678009,0.003782384,0.750661387,34.86427628
0,2.43231047,0.003540358,0.890956194,62.21670199
0,2.681879423,0.003765537,1.42358014,50.8176732
0,2.810621068,0.003742232,2.473798017,17.37492274
0,2.864948081,0.003775821,4.480192293,32.16514915
0,2.467021632,0.003537422,1.242341603,22.13546911
0,2.922930857,0.003927588,0.794377872,30.10415979
0,2.415243638,0.003811854,1.212580255,23.06355094
0,2.635029878,0.003694218,0.906351259,24.1226597
0,2.395145154,0.003477782,5.54803915,30.60437942
0,2.799575561,0.004007121,1.602691462,22.1542885
0,3.008033971,0.004021605,1.46947595,25.26948384
0,2.713869764,0.003872382,0.99729066,54.09474563
0,2.75761543,0.003735383,2.823628272,15.1763944
0,2.487555787,0.003516283,1.325105667,37.81097205
0,2.968249451,0.003866584,0.947171289,76.01275887
0,3.048100466,0.003785099,13.52643814,16.51948023
0,2.894817773,0.00396542,0.595172243,31.88029993
0,2.024778889,0.003248751,0.716025994,34.97814166
0,2.681716935,0.003893303,0.622987503,68.10112204
0,2.487848824,0.003660728,1.206064332,26.7686233
0,2.564741751,0.003685454,1.945517436,23.47788784
0,2.434248315,0.003718025,1.592783797,51.25996446
0,2.415668215,0.0036107,1.149702136,20.31181277
0,2.628177704,0.003854158,1.11606267,41.41869488
0,2.726140208,0.003792276,4.434886907,43.34844436
0,2.784067758,0.003787692,0.596584136,66.53856345
0,2.420433648,0.003657039,1.40088568,17.99832739
0,2.665027615,0.003871491,0.715524927,42.29515645
0,2.889319544,0.003865865,1.060300199,17.67653133
0,2.496439176,0.00355699,1.062659242,31.8415537
0,2.722478802,0.003869361,1.217381839,14.94191838
0,2.746738825,0.004158278,1.302861558,22.15637535
0,2.621188021,0.003586018,2.771663975,51.70338793
0,2.532751504,0.003791809,0.595810843,83.16636226
0,2.944532616,0.004045706,1.182175019,67.84494775
0,2.658526321,0.00373381,0.841952759,22.17504123
0,2.478867666,0.003503257,0.97448653,53.06271098
0,2.337382327,0.003623442,1.459843348,31.79762685
0,2.293601721,0.00369736,3.924440454,18.74400722
0,2.759440649,0.0037883,0.703893887,36.74332523
0,2.711251342,0.003785516,6.13374698,23.49083018
0,2.332140224,0.003724128,0.584496238,474.9855851
0,2.478439743,0.003766545,1.298518172,30.77805272
0,2.546092197,0.003604231,0.845513501,32.23202949
0,2.63188551,0.003774895,0.961469633,84.46806541
0,2.57856909,0.003637801,0.612612573,84.98226807
0,2.506856444,0.003704251,0.643450304,54.39444138
0,2.48317088,0.003669294,1.35123066,36.24805338
0,2.87326992,0.003887316,1.063747672,37.09517766
0,2.246099816,0.003636647,0.511774757,258.0316738
0,2.668853308,0.003636867,2.227233372,34.38792475
0,2.582436365,0.003821627,1.510949638,29.79655249
0,2.555383006,0.003707401,2.191813083,34.49395985
0,2.439525752,0.003714677,0.681060878,174.8339325
0,2.550534835,0.003678465,1.18539377,20.36298442
0,2.317065878,0.003389114,1.02756958,20.08970188
0,2.485954227,0.003573894,7.345997134,27.98189765
0,2.498193928,0.003637803,1.096294209,34.80458852
0,2.365056078,0.003577411,1.714782295,44.6830019
0,2.763883998,0.003801041,1.070587872,27.07566677
0,2.484083129,0.003687082,2.787499462,50.53374194
0,2.521166681,0.003774711,1.969589828,50.10957669
0,2.637140897,0.003778649,0.732214443,190.5983899
0,2.645495828,0.003689358,1.104338371,34.82088502
0,2.807730964,0.003561414,0.631441596,19.97928469
0,2.520851266,0.003733742,1.365594801,29.72647971
0,2.884781123,0.003730437,2.258828946,43.44614745
0,2.607910381,0.003663329,1.602099013,24.542866
0,2.641825382,0.003496962,2.044101531,24.2887242
0,2.542988248,0.003740053,0.75118831,119.3508473
0,2.679203221,0.003854442,0.80642856,32.85849662
0,2.782103512,0.003874046,2.521563698,26.33717506
0,2.395764079,0.003465302,3.28696948,26.32533909
0,2.587083245,0.003659399,0.793801153,27.943352
0,2.558889179,0.003649667,1.147478082,11.96809664
0,2.886429753,0.003714021,1.122201553,56.65294293
0,2.584342024,0.003845535,1.324161557,65.59828107
0,2.741061886,0.003887187,1.624813809,17.1572131
0,2.571455696,0.003853027,0.96040633,48.96248089
0,2.812031825,0.003825821,0.835722702,147.0395954
0,2.684921742,0.003820576,2.772194252,34.80766434
0,2.649028236,0.003879113,2.01616618,21.30053056
0,2.640254878,0.00365195,0.623719049,42.08645757
0,2.726628801,0.003764773,0.781536657,18.35261204
0,2.816854173,0.003862306,0.842993407,25.16781192
0,2.453149328,0.003795281,0.779585636,78.46649206
0,2.454753938,0.00360348,0.679797643,88218.01648
0,2.492189488,0.003617471,1.157179948,68.90772941
0,2.630594498,0.003973514,1.094873965,49.40702335
0,2.45406051,0.003982649,1.43876879,28.93219443
0,2.558751623,0.003676254,0.932333629,643.3703558
0,2.624558381,0.003912661,1.671151081,36.29206199
0,2.700117062,0.00389828,0.897158462,20.02577659
0,2.628731165,0.003694693,0.648308329,125.1218077
0,2.779081153,0.003978756,1.15777948,52.89128056
0,2.49011683,0.003651061,0.856707409,65.14135057
0,3.073856847,0.003795981,1.14116698,14.53968102
0,2.787442006,0.004036767,0.570712249,28.04587862
0,2.668492817,0.003739616,0.93018221,21.28804663
0,2.623802629,0.003728009,2.187382911,33.05159203
0,2.585765805,0.003656152,0.635984753,28.32695826
0,2.880538761,0.003759791,1.05428977,15.14255926
0,2.574594957,0.003712103,4.077436108,14.14706565
0,2.507918977,0.003704121,2.22019425,39.48117945
0,2.906734286,0.003934529,1.088412967,33.24467449
0,2.729040653,0.003817971,1.062823703,54.42510098
0,2.594153688,0.00376021,0.951278808,74.24310934
0,2.944140794,0.003915442,1.853563592,13.18432635
0,2.52414835,0.003518565,0.893511979,73.68705785
0,2.378109575,0.003703893,0.642458363,47.27867944
0,2.668249997,0.00393288,1.570488817,58.53314997
0,2.729125444,0.003747894,0.720046245,34.7055095
0,2.491869576,0.003688476,1.71773088,35.16714362
0,2.481937118,0.003814647,0.636256876,25.5132384
0,2.384956476,0.003561246,1.816843478,13.76868153
0,2.43856108,0.00339036,1.171014737,23.97442862
0,3.129758803,0.00416228,1.924178671,17.63479563
0,2.551933111,0.003555305,0.962423105,34.7549157
0,2.421918454,0.003732242,0.983510705,8.571419687
0,2.537027332,0.003674331,0.690734079,33.94339638
0,2.597185981,0.003651453,2.744175091,31.5495907
0,2.779799658,0.003977525,1.091974444,47.46223511
0,2.474802357,0.003470628,0.957579074,28.18058657
0,2.614336285,0.0036947,1.212154664,28.98232984
0,2.394457862,0.00355176,0.830233454,38.12163971
0,2.458656185,0.003600815,1.944636103,43.39398051
0,2.658452069,0.003784477,1.096901886,91.95147601
0,2.609601631,0.003691539,0.829396222,43.0964102
0,2.47015421,0.003606848,2.312101864,23.80726775
0,2.545774786,0.003795332,0.960303545,32.99757416
0,2.491347395,0.003566287,1.879539966,21.15237491
0,2.615332594,0.003702807,0.81853659,29.48541189
0,2.595674143,0.003813687,0.796036347,15.78675099
0,2.596533941,0.003785333,0.8545153,15.98710516
0,2.754478206,0.00381552,0.899163116,50.2107408
0,2.842596334,0.003748885,2.085682455,45.13519866
0,2.493175466,0.003604678,0.885107104,153.2311198
0,2.77999871,0.003931285,2.011538591,29.58839581
0,2.854647454,0.003803919,1.260989543,57.22182814
0,2.653233848,0.003773457,1.978123848,43.12024824
0,2.450472018,0.003577299,0.537048364,50.56169088
0,2.532059875,0.003514644,1.135961841,182.3456677
0,2.495304967,0.003626249,0.867199701,57.49931329
0,2.589514895,0.003695202,1.80588565,37.62928488
0,2.598487411,0.003659417,0.881540925,79.73255614
0,2.667724761,0.003833572,0.629201407,49.22694361
0,2.486868079,0.003752647,1.058624015,35.6156093
0,2.663218918,0.003778141,0.679764602,22.9741369
0,2.406593433,0.00353036,1.017135357,18.90903388
0,2.53272954,0.003797145,1.393867477,25.36905091
0,2.635436133,0.003812663,1.307735746,37.0806211
0,2.267306786,0.003598391,1.595242348,52.10936135
0,2.532873248,0.003788822,0.666121186,35.17564861
0,2.622683626,0.003667405,1.346405134,45.85605201
0,2.527890227,0.003784968,0.675332276,38.20471094
0,2.693844194,0.003872895,0.526329824,40.04018533
0,2.957886334,0.003896837,0.949171904,123.579684
0,2.39118789,0.003640387,0.442745262,67.16398753
0,2.478275323,0.003688944,1.55400736,60.32782588
0,2.54580477,0.003838075,1.126327355,25.49945015
0,2.517076046,0.003768588,0.907261659,27.91347443
0,2.487132616,0.003744104,0.998147786,466.8699684
0,2.634666032,0.003758674,0.684978198,40.41623033
0,2.630941981,0.003575316,3.790617081,14.79024573
0,2.710028467,0.003720795,1.959731417,29.29775992
0,2.41673247,0.003918783,0.986294736,46.19922508
0,2.719309151,0.003671917,1.515340635,28.96135966
0,2.741700481,0.003749071,1.178824073,49.73985288
0,2.715708436,0.003648534,2.020886136,42.68334826
0,2.663829313,0.003754096,1.309477219,19.54889155
0,2.578587158,0.003700811,0.773993437,120.6160869
0,2.763286002,0.004071291,1.002795907,34.9286699
0,2.255552986,0.003478337,1.449965772,35.3975671
0,3.064866602,0.003896094,1.217514414,24.22074055
0,2.705686896,0.003963626,3.105355107,21.64225381
0,2.59742408,0.003790642,0.614995307,112.752587
0,2.348626332,0.00365259,0.53327924,45.52235672
0,2.643691205,0.003799659,0.792843555,22014.36098
0,2.419007002,0.00369299,1.237908267,18.6135255
0,2.370124941,0.003648688,1.414648833,62.45601299
0,2.590620947,0.003748244,2.335447174,28.52970909
0,2.561377574,0.00367034,0.951051902,21.43500488
0,2.244248016,0.003639338,0.572200218,90.3136607
0,2.746947502,0.00378113,1.046621573,21.20751043
0,2.787500525,0.003746765,0.651084896,22.44122427
0,2.325923107,0.003661446,1.707789433,83.77650156
0,2.437719556,0.003669976,1.568516575,22.90813446
0,2.507216031,0.003615028,0.775309275,85.92705872
0,2.997934567,0.004019837,0.968627003,21.85229433
0,2.603434168,0.003657851,0.96644737,21.35576197
0,2.606752787,0.003979521,1.764968391,15.93801756
0,2.763354481,0.003780745,1.084366814,94.82074081
0,2.698082222,0.003973648,8.680895721,21.88224332
0,2.571063282,0.003802501,0.495239725,16.12152168
0,2.469388805,0.003580978,1.186828448,92.93496195
0,2.606635665,0.003623244,1.178812482,16.11741584
0,2.675781335,0.003724647,0.695943693,33.24471015
0,2.432632329,0.003456286,1.20287691,59.31488054
0,2.841907873,0.003746603,0.9717815,32.31435848
0,2.623778071,0.003631888,0.862071156,47.41610726
0,2.643200881,0.003959763,1.819149588,23.38956637
0,2.586318309,0.003804938,2.342699879,13.9360256
0,2.909296332,0.003932543,1.653303823,15.15285567
0,2.406523083,0.003705665,0.797370521,60.39701645
0,2.863143599,0.003818987,1.20859169,35.78762761
0,2.813321405,0.003940234,1.239962333,19.09419377
0,2.495238151,0.00381304,7.242185814,27.1609898
0,2.530875431,0.003901293,1.846138027,80.26595385
0,2.533491477,0.00361236,0.612720399,26.30620528
0,3.023452708,0.003959185,1.330295026,28.45273405
0,2.623619383,0.003844805,2.543606793,19.84212302
0,2.455786976,0.003547871,1.556356744,27.50700838
0,2.510546289,0.003649505,2.357806099,30.73520929
0,2.612539131,0.003753819,1.902918484,32.46584816
0,2.5669927,0.003587959,1.54852548,32.99549648
0,2.455525511,0.003646783,1.292205908,26.47053189
0,2.641808657,0.003678939,1.185828189,23.28422515
0,2.861217161,0.003773861,1.357230069,20.47624315
0,2.600623241,0.003659163,0.980878328,90.44962119
